FileName,VesselName,Builder,Designer,OwnerOperator,Country,DeliveryDate,Length(m),MaxSpeed(knots),ImoNumber,Gross,SisterShip,Displacement(kg),MainEngineDesigner,MainEngineModel,NumberOfEngines
"SS 2007","Sigas Margrethe","Sasaki Shipbuilding Co Ltd, , Japan","…………………………….7.50mscantling ................................................................8.00m","Asuka Kisen Co Ltd, , Japan/ /Eitzen Gas A/ /S, , Denmark","Panama","21July2007","138.32m","13","9346407","18,201gt","Nil TECHNICALdetailsofSigasMargrethearrivedtoolateforinclusioninSignificantShipsof2006, soweareincludingadescriptionofthevesselhere,asarepresentativeofaship-typewhichisbecomingincreasinglyimportantastheuseofLPGbeginstoreachmoresignificantlevelsinourenvironmentallyconsciouslifestyle. BuiltbyoneofthesmallerJapaneseshipyards, thevesselisownedinJapan, butcommerciallymanagedfromDenmarkbyEitzenGas, aspartofanexpandingfleet, currentlycontainingsome40semi- refrigeratedtankersof1600/11,600m³capacity, operatinginalogistictrainwhichextendsfromproductiontodeliveryworldwide","","","",""
"SS 2007","Siteam Explorer","Shipyard Brodotrogir dd, , Croatia","6.06mscantling ....................................................................................6.10m","Eitzen Chemical ( (Singapore) ) Pte, , Singapore","Singapore","18August2006","93.53m","2","9326902","4253gt","7 THATtheoncethriving, formerYugoslavshipbuildingindustry, isaliveandwellagain, isevidencedbythreevesselsreviewedinthiseditionofSignificantShips (seealsoHöeghDelhiandStenaPoseidon), builtbyshipyardswhichoncewerepartofthatsuccessfuleconomy, butnowfindthemselvesoperatingwithintheCroatianation. SiteamExploreristheleadshipinaseriesofeightvessels, buildingtoadesignbasedonthatfeaturedinSignificantShipsof1998and2002 (AzovSeandTarantella, respectively), andmodifiedtoincorporatesubsequentechnologicalimprovementsdevelopedbythebuilder, andtosuitherequirementsofthisparticularowner","7657tonnes","","",""
"SS 2007","Star","Aker Yards Oy ( (Helsinki yard) ), , Finland","11.00mscantling...............................................................12.20m","Tallink Group, , Estonia","Estonia","18July2007","176.00m","3","9364722","26,751gt","1 option ESTONIANferrygroupTallink'srecentacquisitionofanumberofitscompetitorstradingintheGulfofFinlandandBalticSeareas,hasmadethis,stillcomparativelyoung,company, thelargestoperatorintheregion,withitsrapidexpansionmarkedbyacontinuingnewbuildingprogrammeofro-paxandcruiseferries,designedforserviceonrouteslinkingEstoniawithFinlandandSweden; SwedenwithLatviandFinland, andFinlandwithGermany. ThefirstnewbuildingwasRomantika, presentedinSignificantShipsof2002","57,213tonnes","MANB&W","6S50MC",""
"SS 2007","Stena Drillmax","Samsung Heavy Industries Co Ltd, , Korea","6.50mscantling..................................................................................................6.75m","Stena Drilling, , Sweden/ /Repsol, , Spain","Bermuda","10April2007","2010m","3","9364942","36,250gt","2 SAMSUNGisnostrangertothecomplexitiesofmodernmonohulldrillships, andanumberhavebeencompletedearlier, notablyDeepwaterPathfinder, whichappearedinSignificantShipsof1998. Thelatestdelivery, the97,400tonnedisplacementStenaDrillmax, hasbeenespeciallyengineeredtoaveryhighstandardtoperateininhospitablenvironments, includingfullwinterisationfortemperaturesdownto -20oC, andtobecapableofdrillingtodepthsof9100m","","MaK","12M43C","195"
"SS 2007","Stena Poseidon","Brodosplit Shipyard, , Croatia","12.00mscantling ................................................................13.00m","Concordia Maritime AB, , Sweden and Neste Shipping Oy, , Finland/ /Stena Group, , Sweden","Finland","December2007","219.40m","13.50","","-","1 STENAGroup'sdiverseactivitiesintheshippingmarkethavebeenhighlightedonanumberofoccasionsinSignificantShipsreports, mostrecentlywithitsinnovativetankerdesignscatchingtheye","97,400tonnes","","",""
"SS 2007","Sun Arrows","Kawasaki Shipbuilding Corp, , Japan","12.20mscantling...............................................................14.20m","Maple LNG Transport Inc, , Bahamas","Bahamas","16January2007","220.00m","3","9349942","42,800gt","Nil THISexampleofasmaller-sizedLNGcarrierhasbeenbuiltbyKawasakiforacompanyownedjointlybyHiroshimaGasCoLtdandMitsuiOSKLinesLtd. ThevesselisintendedmainlyforthetransportofgasfromPrigorodnoyeontheRussianislandofSakhalin, northofJapan, forusebyvariousJapanesegascompanies. ThedesignisfullywinterisedandincorporatestherequirementsoftheRussianMaritimeRegisterofShipping'siceclassLU3notation, inordertoperatewithoutassistancefromicebreakersinthewinterconditions, withtemperaturesaslowas -25ºCandice0.3mthick, experiencedintheseasurroundingSakhalin","","MANB&W","6S60MC-C",""
"SS 2007","Tembek","Samsung Heavy Industries Co Ltd, , ( (SHI) ), , Korea","7.30mscantling ..................................................................7.60m","Overseas Shipholding Group ( (OSG) ), , USA","Marshall Islands","9November2007","140.00m","2","9337731","20,620gt","1 ( (for this owner at this yard) ) SAMSUNG'Scontributiontotheinitialeight-ship, firstseriesofQ-flexLNGtankers, buildinginKoreatoservicetheQatargasTrain4project, transportingasloadedatRasLaffan, Qatar, totheSouthHookterminalatMilfordHaven, UK, andelsewhereincludesthesetwovesselsorderedbytheUS-basedOverseasShipholdingGroup. TwosistershipswereorderedsimultaneouslybyOSGfromHyundai (seeAlGattara), withfour, slightlysmallercapacityversionsconstructedbyDaewoofortheGermanownerPronav (seeAlRuwais)","","","",""
"SS 2007","Vasily Dinkov","Samsung Heavy Industries Co Ltd ( (SHI) ), , Korea","12.00mscantling ................................................................12.50m","OAO Sovcomflot, , Russia","Cyprus","October2007","303.00m","5","9372547","","2 VASILYDinkovisthefirstofthreeshuttletankersbuildingatSamsung'sGeojeIslandshipyard, especiallytocarryoilfromtheVarandeyterminalinthenewPechoraSeaoilfield, toMurmanskinorthernRussia. TransportingoilintheArcticOceanisnormallycarriedoutbyconventional, icestrengthenedtankers, whichfollownuclearpoweredordiesel-electricicebreakersthroughchannelscutintheice, however, thispioneeringvessel, developedjointlybySHIandAARC, willcombinebothfunctions, claimingthedistinctionofbeingthefirstankerofthisizetoperformthisvoyagethroughiceunaided","","","",""
"SS 2007","Wan Hai 601","China Shipbuilding Corp ( (CSBC) ), , Taiwan","China Shipbuilding Corp, , Taiwan","Wan Hai Lines Ltd, , Taiwan","","31December2007","234.70m","16","9327786","approx50,00gt","Nil THEfrequentincreasesinTEUcapacityrecordedagainstmanyofthecontainershipdesignsfeaturedinannualSignificantShipsreviewsoftencomeaboutasaresultofsomequiteminorchangetoanearlier, basisdesign, andWanHai601, thelargestvessel, andalsothefirstpost-PanamaxcontainershipintheWanHaifleet, enterserviceasadevelopmentofCSBC'sexisting5500TEUcapacitydesign. Thesingle-deck, double- skinnedhullislaidoutwithsevenholds, fiveofwhichareforwardofamachineryspacepositionedatabouthree-quarterslength. Abovethis, thetall, narrowdeckhousehasbeenincreasedinheightabovethatofthebasisdesign, tomeetSOLASvisabilityrequirementsoverthetwoadditionaltiersofcontainerswhichcanowbecarriedontheforedeck","","2xWärtsilä16V38; 1xWärtsilä6L38","HSVA, , Germany","80"
"SS 2007","Yacht Express","Yantai Raffles Shipyard, , People' 's Republic of China","50,415dwtscantling............................................................67,797dwt","Dockwise Transport NV, , The Netherlands/ /Dockwise Yacht Transport, , USA","The Netherlands Antilles","July2007","TEU/FEU/45ft","91","9346029","66,190gt","Nil THEglobalgrowthoftheyachtingindustryhasbroughtwithita 'niche' demandforthefastandsafetransportofprivatepowerandsailingyachtsbetweenthepremierinternationalcruisingandracingrounds. DutchspecialistheavyliftransportgroupDockwiserecognisedthistradingopportunitysome20yearsago, andsincethenitsfleetofsemisubmersiblevesselshascarriedmorethan800 craftodestinationsworldwide. WiththedeliveryofYachtExpress, thecompanyisnowinapositiontoextenditsoperations, andofferaregular 'liner-type', scheduledservicetotheselocationsforitscustomers","","Wärtsilä","10RTA96C-B",""
