FileName,VesselName,Builder,Designer,OwnerOperator,Country,DeliveryDate,Length(m),MaxSpeed(knots),ImoNumber,Gross,SisterShip,Displacement(kg),MainEngineDesigner,MainEngineModel,NumberOfEngines
"SSS 2017","Elektra","Crist S.A","1.75m","FinFerries","Finland","June 2017","29m","12","","","0","","","",""
"SSS 2017","Emmanuel","Crisp Bros & Haywards","3.55m","De Bruyn Transport","Australia","August 2017","450m","11","","1,275tonnes","0","","","",""
"SSS 2017","Forth Hope","D Abels Bristol (hull & machinery) / Babcock Marine Rosyth (outfitting)","4m","Vine Trust","Peru","sailing south from Rosyth to Tenerife before crossing the Atlantic Ocean to Macapa Brazil and then up the mighty Amazon River to the Peruvian city of","34.48m","525","","672tonnes","0","1,010tonnes","","",""
"SSS 2017","Hydroville","BW Seacat Ltd","2.01m","CMB Technologies","Belgium","November 2017","31.7m","467","","327tonnes","2","270.5tonnes","","",""
"SSS 2017","John L. Behan","Silver Ships, LLC","0.75m (hull) 1.225m (drives)","Montauk Fire Department and partners","US","July 2017","12.73m","23","","21tonnes","0","14tonnes","","",""
"SSS 2017","Jupiter Clipper / Mercury Clipper","Wight Shipyard Co","One2three Naval Architects","MBNA Thames Clippers","UK","June /August 2017","11m","45","","","","builder Wight Shipyard","","",""
"SSS 2017","Klara 1","Tuco Marine","Tuco Marine","AKVA","Norway","July 2017","32.45m","25","","","1","","","",""
"SSS 2017","Lunch Box","Horizon Shipbuilding","1.25m (incl. propellers)","Hornblower Cruises","US","April 2017","14m","34.8","","12.8tonnes","3","22.8tonnes","","",""
"SSS 2017","Marcap Tam 1 / Marcap Tam 2","Tor Marine","1.9m","Saudi MarCap","UAE","March 2017","23.9m","27","","","0","75tonnes","","",""
"SSS 2017","MO4","Aluminium Marine Consultants Ltd","2.37m","Mainprize Offshore Ltd","UK","July 2017","24m","3.222","","146tonnes","0","167.4tonnes","","",""
"SSS 2017","MS Diamant","Shiptec AG","1.72m","Schiffahrtsgesellschaft des Vierwaldstättersees","Switzerland","May 2017","21.75m","28","","68.36tonnes","0","99.5tonnes","","",""
"SSS 2017","Murjan 40","Damen Shipyards","1.52m","Murjan Al-Sharq","Saudi Arabia","When not dredging the operator can use","61.6m","550","","","0","340tonnes (empty) 440tonnes (fully loaded)","","",""
"SSS 2017","PA72","Composite Shipbuilding","2.1m","Private and government","Russia","August 2017","17.54m","400","","98tonnes","10","224tonnes","","",""
"SSS 2017","RT Borkum","Padmos Stellendam","0.43m","Rotortug","The Netherlands","May 2017","5.9m","37","","3.29tonnes","0","2.8tonnes","","",""
"SSS 2017","SEACOR Puma/ SEACOR Panther","Astilleros Armon","8.3m","SEACOR Marine","Marshall Islands","September 2017","14.3m","10","","94tonnes","0","133tonnes","","",""
"SSS 2017","Sleypnir","Rafnar","1.7m","Rafnar","Iceland","January 2018","53.7m","42","","","2","580tonnes","","",""
"SSS 2017","Spirit of Rathlin","Arklow Marine Services","0.57m","","UK","January 2017","7.07m","30","","","0","3.6tonnes","","",""
"SSS 2017","TCSG-902","Damen Shipyards","1.52m","Turkish Coast","Turkey","June 2017","23.12m","28","","105.03tonnes","0","259.4tonnes","","",""
"SSS 2017","Thunder Child","Safehaven Marine","1.3m","Safehaven","Ireland","N/A","18.65m","33","","45tonnes","0","37tonnes","","",""
"SSS 2017","USV Maxlimer","Hush Craft Ltd","namely, conventional high-speed planing; semi- planing; and full wave-piercing. In this way, the crew can make adjustments depending on the nature of their current missions and the environmental conditions they are facing. When the bow is depressed, the vessel can cut through head seas at high speed; similarly, the bow can be raised when encountering significantly large waves and reducing speed","Sea-Kit International","UK","Smaller and lighter vessels will be limited by weather with sea state 5 being a common restriction. On our second sea trial we took the Sea-Kit out in far worse conditions and the only people that were uncomfortable were the crew of the support vessel","17.5m","54","","she features 20mm laminated glass for her front windows and 12mm hard-coated polycarbonate windows elsewhere. Customers can also incorporate ballistic protection, up to BR6 level of protection, into the windows","","13.9tonnes","","",""
